Reliability_Score
87.49750461087353
41.1520192797194
52.45334348872947
40.65627947788812
57.404719285795615
30.47336244825589
28.934044737296322
34.9638023937338
19.905902838461895
27.99935999431106
19.404893264280894
43.8688940647064
45.985567174753996
30.48373937615829
44.89197226934792
20.875161693518848
49.12417239504592
23.43424005038775
82.91255197298236
56.17900538875109
18.91997991344684
84.4770443073697
42.08611421178735
38.360596052493094
39.52053362040799
30.88104919202066
52.0268097214408
63.04173020103394
29.746648728380855
33.25602544025949
38.081549047981426
82.65447444401022
73.33446382771265
20.743347281266367
54.444917042958565
17.332598511986774
72.87697068827542
36.83598175193656
50.16749527454682
38.514948553133024
36.32262248289959
63.87539176746455
27.11742130032241
17.95716334643837
44.49474471519112
37.692664095450674
57.8128037782434
45.79521073758396
27.485673032169395
39.32212671697506
20.397981013857606
40.91969164387152
25.417716446321165
81.31486841236475
54.03146548811995
20.85798665244981
89.03025836436444
57.57706164970195
41.3405207586724
34.609024072605806
34.071858374009715
33.146205743563094
36.2900900836771
60.75594334335795
34.20631550223631
44.49370874811261
31.894185565309627
63.27661263138657
32.57072698589745
23.56000855694031
38.18518295435538
21.3987733246527
79.57581508845146
35.71034762519003
40.01231100944338
41.470167565510636
40.808805394854595
0.0
33.13251142437156
17.332598511986774
17.332598511986774
40.53159553993203
14.9903554698264
43.76303952153968
30.385346115357283
37.323237710520445
20.4359702183329
37.38805720601114
20.652061737760278
82.9150061936976
17.332598511986774
10.993180173777748
59.45323652713057
17.277486910994764
17.222375310002757
15.513915679250482
42.02010885096309
29.94475181607078
35.890586601132604
51.88810643779066
17.24993111049876
17.332598511986774
32.66652204757187
35.7267697857392
19.089099600179303
18.46060150883399
42.00223171702919
24.343905040503387
75.9950346489434
32.93286100063442
43.95699387808364
48.31343508945677
38.26020279588756
61.42012527628155
26.87608005745978
20.003707590721252
43.43809371872779
50.781372225312325
50.93699579560455
40.0378613163226
21.500907981553794
34.71102419931536
24.60271449098436
44.363964810656036
23.756281852013945
97.15226654703848
63.008623267804516
22.729397505567967
72.79294062898583
53.09738747910627
32.86778861522942
34.44961340832834
46.66460979494873
33.51856389942492
41.82213086142032
46.63756939744019
28.93927154446039
30.601204133047293
32.75200159431167
76.41901150407611
31.585124380114863
19.279964249785664
36.07953289317915
20.737513266344546
74.19056444537013
85.801400507784
85.77444821983798
99.40951856079992
52.123720925936475
76.83024387360183
41.355604072606006
99.88454273535194
21.437657832453183
96.68622597654588
